Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000132003.9,159,118,282,197,121,241
ENSG00000267582.1,3,0,0,0,0,0
ENSG00000266770.2,0,0,0,0,0,0
ENSG00000267519.5,708,458,1214,704,419,586
ENSG00000284387.1,13,3,34,20,13,14
ENSG00000207808.1,52,8,69,29,15,37
ENSG00000207980.1,56,23,71,65,52,56
ENSG00000187556.7,0,0,5,8,6,0
ENSG00000207613.1,0,0,0,0,2,0
ENSG00000207585.1,0,0,0,3,0,0
ENSG00000132016.11,43,39,42,3,5,9
ENSG00000132024.17,967,985,1129,518,418,442
ENSG00000132000.11,2,0,1,1,1,4
ENSG00000132017.10,682,742,973,669,587,524
ENSG00000132005.8,359,379,618,747,377,357
ENSG00000275091.1,21,6,23,7,2,0
ENSG00000171136.6,6,1,0,5,0,2
ENSG00000267670.1,0,0,0,0,0,0
ENSG00000104998.3,44,49,37,200,48,151
ENSG00000187867.8,7,28,13,105,56,60
ENSG00000228887.3,66,115,75,33,57,54
ENSG00000141854.9,13,14,21,19,1,15
ENSG00000284081.1,0,0,0,0,0,0
ENSG00000188032.9,6,6,16,10,4,4
ENSG00000141858.11,525,618,474,402,373,331
ENSG00000072062.13,317,326,359,268,141,156
ENSG00000267783.1,2,1,0,0,0,0
ENSG00000105011.8,1156,1091,1340,174,263,187
ENSG00000267169.1,29,45,56,16,31,9
ENSG00000072071.16,158,77,69,91,56,40
ENSG00000240803.3,0,0,0,0,0,0
ENSG00000267723.1,0,0,0,0,0,0
ENSG00000267406.1,0,0,0,0,0,0
ENSG00000266913.1,2,1,0,0,0,0
ENSG00000267147.2,0,0,1,0,0,0
ENSG00000123146.19,239,206,231,3931,1852,3396
ENSG00000267379.1,0,0,4,2,0,1
ENSG00000123136.14,1995,2198,1928,1512,1222,1246
ENSG00000123143.12,586,617,480,1778,1543,2165
ENSG00000267474.1,0,0,0,1,0,0
ENSG00000160951.3,0,0,0,0,0,0
ENSG00000123159.15,570,769,561,1545,1362,1208
ENSG00000224543.4,23,37,29,14,16,23
ENSG00000132002.7,6500,7475,5969,3085,2410,5113
ENSG00000099797.13,1926,2571,2549,2603,2266,2308
ENSG00000283822.1,0,0,0,0,0,0
ENSG00000099795.6,1247,1283,1274,694,726,725
ENSG00000187912.11,0,0,3,0,2,0
ENSG00000243488.3,0,0,0,0,0,0
ENSG00000243066.3,0,0,0,0,0,0
ENSG00000131355.14,0,1,0,0,0,0
ENSG00000269378.1,27,31,23,92,71,94
ENSG00000275432.1,0,0,0,0,0,0
ENSG00000160961.11,238,243,268,256,264,279
ENSG00000127507.17,12,11,4,60,83,72
ENSG00000256210.3,12,36,11,15,23,42
ENSG00000188269.8,0,2,0,0,0,0
ENSG00000127530.2,0,0,0,0,0,0
ENSG00000127515.1,0,0,0,0,0,0
ENSG00000269552.1,0,0,0,0,0,0
ENSG00000172148.2,0,0,0,0,0,0
ENSG00000185385.3,0,0,0,0,0,0
ENSG00000269678.1,0,0,0,0,0,0
ENSG00000268834.1,0,0,0,0,0,0
ENSG00000269787.2,0,0,0,0,0,0
ENSG00000198367.3,0,0,0,0,0,0
ENSG00000176923.4,0,0,0,0,0,0
ENSG00000127529.7,0,0,0,0,1,3
ENSG00000105143.12,53,33,58,19,125,59
ENSG00000160994.3,0,3,0,0,0,0
ENSG00000105141.5,4,27,7,24,81,38
ENSG00000094661.2,0,0,0,0,0,0
ENSG00000105137.12,858,1797,1274,6539,7355,5698
ENSG00000105135.15,2602,2817,2588,2418,2337,2307
ENSG00000268564.1,1,1,4,2,0,2
ENSG00000267961.1,0,3,1,0,0,1
ENSG00000252661.1,0,0,0,0,0,0
ENSG00000074181.8,1120,1051,2157,636,372,341
ENSG00000275711.1,0,0,0,0,0,0
ENSG00000269635.1,0,0,0,0,0,0
ENSG00000105131.7,16,23,44,162,70,44
ENSG00000141867.17,3173,3763,4663,1557,1006,1008
ENSG00000270802.2,18,9,60,34,11,19
ENSG00000273218.1,0,0,5,6,1,0
ENSG00000105127.8,2217,2196,2667,1547,1471,1379
ENSG00000268189.2,13,9,27,11,3,14
ENSG00000011243.17,1971,2340,2428,1432,1176,1129
ENSG00000279203.1,5,9,26,17,19,12
ENSG00000279716.1,3,6,3,1,0,0
ENSG00000011451.17,670,679,830,492,336,399
ENSG00000269782.1,0,0,0,0,0,0
ENSG00000105122.12,6,0,1,8,15,2
ENSG00000161031.12,0,0,0,0,0,0
ENSG00000171954.12,1,0,0,0,2,0
ENSG00000269765.2,3,9,4,2,0,0
ENSG00000269516.6,0,0,0,0,0,0
ENSG00000267135.2,0,0,0,0,0,0
ENSG00000225067.4,19,22,25,6,13,12
ENSG00000266951.2,0,0,0,0,0,0
ENSG00000186526.12,0,1,0,0,0,0
ENSG00000186529.15,0,0,1,3,17,5
ENSG00000267241.2,0,1,0,0,2,0
ENSG00000186204.14,1,0,0,3,2,0
ENSG00000171942.4,0,0,0,0,0,0
ENSG00000171936.1,0,0,0,0,0,0
ENSG00000267594.5,1,0,0,0,0,1
ENSG00000268673.3,0,0,1,0,0,0
ENSG00000172519.8,0,0,0,0,0,0
ENSG00000186723.3,0,0,0,0,0,0
ENSG00000267235.2,1,0,0,1,0,0
ENSG00000267308.1,17,6,7,2,3,7
ENSG00000214049.6,558,486,792,275,298,194
ENSG00000273782.1,0,0,0,0,0,0
ENSG00000267453.7,0,5,0,145,40,71
ENSG00000273330.1,0,0,0,0,0,0
ENSG00000186115.12,0,0,0,0,0,0
ENSG00000267218.2,2,1,0,0,0,0
ENSG00000279717.1,0,0,0,0,0,0
ENSG00000267056.2,0,0,0,3,0,1
ENSG00000171903.16,1,1,0,0,3,0
ENSG00000176231.1,0,0,0,0,0,0
ENSG00000267392.3,0,0,1,0,0,0
ENSG00000205396.11,0,0,0,0,0,0
ENSG00000280412.1,0,0,0,0,0,0
ENSG00000167459.16,0,0,0,0,0,0
ENSG00000267609.2,0,0,0,0,0,0
ENSG00000277766.1,0,1,0,0,0,0
ENSG00000267450.1,0,0,0,0,0,0
ENSG00000267517.1,0,0,0,0,0,0
ENSG00000167460.14,21544,22344,25986,25657,27703,22897
ENSG00000279198.1,8,13,17,22,11,5
ENSG00000267373.1,0,0,0,0,0,0
ENSG00000167461.11,2419,2982,2936,1732,2018,1766
ENSG00000269243.1,0,0,0,0,0,0
ENSG00000196684.12,36,99,113,147,180,123
ENSG00000141977.9,0,3,0,0,0,1
ENSG00000105058.11,1761,1936,1903,1477,1411,1423
ENSG00000267033.1,0,0,2,0,0,0
ENSG00000275901.1,1,0,2,2,1,0
ENSG00000072958.8,1050,1215,1100,1049,1046,967
ENSG00000267275.1,8,4,10,7,12,6
ENSG00000127528.5,901,750,1214,762,432,937
ENSG00000277825.1,4,0,1,0,0,0
ENSG00000127527.13,1111,1129,1362,641,567,568
ENSG00000280332.1,13,10,33,4,4,9
ENSG00000240418.1,0,2,4,0,2,4
ENSG00000267703.1,0,0,0,0,0,0
ENSG00000269058.5,1,1,0,1,4,0
ENSG00000141979.4,1,1,4,8,1,1
ENSG00000105072.8,124,143,119,76,100,83
ENSG00000085872.14,755,839,1369,675,376,351
ENSG00000240106.2,6,7,10,10,3,5
ENSG00000269399.2,5,11,8,6,0,4
ENSG00000127526.14,1530,1852,1959,2564,2337,2197
ENSG00000268309.1,2,0,1,0,0,0
ENSG00000269085.1,0,0,0,0,0,0
ENSG00000279529.1,25,25,66,44,26,16
ENSG00000105085.10,283,259,311,247,274,263
ENSG00000268790.5,0,1,0,0,0,0
ENSG00000269578.1,8,2,9,9,1,3
ENSG00000279748.1,2,1,0,1,1,1
ENSG00000279977.1,13,15,30,50,24,26
ENSG00000268087.1,0,0,0,0,0,0
ENSG00000269427.1,0,0,0,0,0,0
ENSG00000214046.8,959,1171,1142,600,559,477
ENSG00000269044.2,97,102,138,55,53,30
ENSG00000267904.1,99,85,108,47,40,31
ENSG00000072954.6,8,3,2,8,10,14
ENSG00000269419.1,0,0,0,0,0,0
ENSG00000188039.13,17,12,6,11,7,6
ENSG00000269799.1,0,0,0,0,0,0
ENSG00000127511.9,4077,5151,5983,2941,2383,2484
ENSG00000268743.1,6,25,68,46,7,8
ENSG00000127533.3,0,0,0,0,0,0
ENSG00000160111.12,2534,2464,3624,248,321,356
ENSG00000264250.2,0,0,0,0,0,0
ENSG00000263595.2,0,3,3,0,0,0
ENSG00000268985.1,0,0,0,0,0,0
ENSG00000131351.14,602,576,545,179,207,259
ENSG00000268289.1,0,0,0,0,0,0
ENSG00000099331.13,4586,4983,5198,8038,5756,6209
ENSG00000269066.1,0,0,1,0,0,0
ENSG00000268056.5,0,3,4,1,0,1
ENSG00000269836.1,0,0,0,0,0,0
ENSG00000269480.1,1,0,0,0,0,0
ENSG00000053501.12,283,296,420,347,235,179
ENSG00000099330.8,288,196,250,209,251,245
ENSG00000160113.5,2602,3542,2810,1604,1507,1552
ENSG00000269095.1,0,0,0,0,0,0
ENSG00000130307.11,48,64,79,30,26,17
ENSG00000105393.15,699,766,887,342,304,387
ENSG00000269307.1,0,0,0,0,0,0
ENSG00000160117.14,47,63,55,35,17,3
ENSG00000127220.5,316,226,250,187,116,143
ENSG00000130312.6,427,478,431,222,211,206
ENSG00000269815.1,6,4,10,10,1,0
ENSG00000130311.10,1709,1641,1923,1130,1194,957
ENSG00000074855.10,474,364,518,580,495,480
ENSG00000130299.16,604,531,684,286,209,233
ENSG00000130300.8,1,0,0,5,1,0
ENSG00000269350.1,0,0,0,0,0,0
ENSG00000269720.2,0,0,0,2,0,0
ENSG00000130303.12,33,92,80,418,690,871
ENSG00000282851.1,11,6,13,22,22,65
ENSG00000141971.12,550,589,717,533,644,511
ENSG00000269481.1,0,0,0,0,0,1
ENSG00000254503.1,0,1,2,4,6,0
ENSG00000269053.1,6,16,2,12,5,9
ENSG00000188051.6,0,1,0,2,6,0
ENSG00000269035.1,0,0,0,0,0,0
ENSG00000269736.1,0,0,0,1,0,0
ENSG00000171773.2,0,0,0,1,0,0
ENSG00000130304.16,177,179,191,1289,933,1038
ENSG00000269439.5,7,3,7,8,0,3
ENSG00000130313.6,688,757,948,554,566,494
ENSG00000269161.1,0,0,0,0,0,0
ENSG00000167483.17,5,2,3,9,6,8
ENSG00000130309.10,1985,2899,2006,7823,7640,6907
ENSG00000243771.1,0,0,0,0,0,0
ENSG00000130477.15,1,1,5,14,3,0
ENSG00000269752.1,0,0,0,0,0,0
ENSG00000279300.1,0,0,0,0,0,0
ENSG00000130479.10,758,822,986,665,398,377
ENSG00000268112.1,0,1,0,1,0,1
ENSG00000130475.14,40,39,82,35,49,17
ENSG00000179913.10,1836,2058,2619,33,52,566
ENSG00000248099.3,1,0,0,0,0,0
ENSG00000105639.18,96,67,74,121,107,48
ENSG00000105640.12,21075,21974,21398,11843,14830,14166
ENSG00000207166.1,0,0,0,0,0,0
ENSG00000279617.1,0,0,0,0,0,0
ENSG00000105641.3,2,9,2,122,41,55
ENSG00000007080.10,506,622,519,431,385,347
ENSG00000105642.15,2,2,0,24,13,11
ENSG00000252591.1,0,0,0,0,0,0
ENSG00000105643.9,128,105,50,255,333,280
ENSG00000279172.1,0,0,0,0,0,0
ENSG00000273654.1,37,44,34,6,11,19
ENSG00000268623.2,0,1,0,0,0,0
ENSG00000243455.3,0,0,0,0,0,0
ENSG00000096996.15,3,4,1,57,20,33
ENSG00000099308.10,109,125,155,202,121,114
ENSG00000269145.2,2,2,2,7,3,3
ENSG00000105647.16,1,7,1,10,4,1
ENSG00000268173.3,0,0,0,0,1,0
ENSG00000216490.3,21,37,32,51,42,27
ENSG00000254858.9,250,284,269,209,203,220
ENSG00000105649.9,12,8,9,17,4,17
ENSG00000268650.3,3,3,1,1,3,0
ENSG00000105650.21,12,22,42,57,24,15
ENSG00000130518.16,301,58,459,49,34,42
ENSG00000130522.5,7456,6942,8299,5793,5692,6608
ENSG00000267959.3,0,3,1,0,0,0
ENSG00000241464.3,19,12,12,14,12,19
ENSG00000130520.10,2321,3187,2487,1335,1341,1358
ENSG00000239821.3,0,0,0,0,0,0
ENSG00000130517.13,876,1060,925,1304,1504,1556
ENSG00000130513.6,1401,2771,2281,5224,2097,3382
ENSG00000264175.1,3,27,18,7,3,8
ENSG00000175489.9,0,3,1,32,29,27
ENSG00000130511.15,461,543,400,406,416,376
ENSG00000105655.18,11357,13746,13925,994,561,1020
ENSG00000268199.2,0,0,0,0,0,0
ENSG00000105656.12,1942,1667,2173,1842,1541,1619
ENSG00000279262.1,0,0,0,0,0,0
ENSG00000280121.1,19,6,43,38,5,16
ENSG00000268938.2,0,1,0,0,0,0
ENSG00000105701.15,3448,3590,3780,2640,2267,2259
ENSG00000269191.1,0,1,0,0,0,0
ENSG00000105700.10,1324,1936,1730,1193,976,921
ENSG00000268030.1,0,0,0,0,1,0
ENSG00000268983.1,2,0,2,0,0,0
ENSG00000221983.7,12169,13332,12907,6881,7788,6967
ENSG00000006016.10,25,30,7,127,80,39
ENSG00000006015.17,387,642,516,366,313,301
ENSG00000105696.8,12,0,0,0,0,0
ENSG00000263490.2,0,0,0,0,0,0
ENSG00000167487.11,140,144,157,23,32,25
ENSG00000105662.15,277,245,424,111,56,96
ENSG00000105664.10,1,3,0,16,3,0
ENSG00000005007.12,5070,6384,6229,2918,2272,2362
ENSG00000130283.8,0,0,0,0,0,0
ENSG00000223802.7,0,1,7,0,0,0
ENSG00000269694.1,0,0,0,0,0,0
ENSG00000105669.13,1592,1802,1868,1608,1558,1377
ENSG00000268193.5,0,0,0,0,0,0
ENSG00000105671.11,1321,1173,1491,811,792,673
ENSG00000051128.18,10,12,7,75,50,73
ENSG00000269019.1,0,0,0,1,8,0
ENSG00000241172.3,0,0,0,0,0,0
ENSG00000064607.16,2431,2405,3014,1590,1031,1236
ENSG00000105676.13,941,1103,938,402,479,488
ENSG00000181035.13,442,374,689,202,149,175
ENSG00000064545.14,465,475,471,278,239,158
ENSG00000064489.22,0,0,0,0,4,0
ENSG00000213999.15,0,1,0,2,4,2
ENSG00000254901.7,101,161,190,143,148,133
ENSG00000064490.13,717,811,751,434,545,388
ENSG00000184162.14,384,421,385,185,184,170
ENSG00000130287.13,3,0,0,0,1,0
ENSG00000252973.1,0,0,0,0,0,0
ENSG00000267629.3,0,0,0,0,0,0
ENSG00000280282.1,0,0,0,0,0,0
ENSG00000187664.8,0,0,0,0,0,0
ENSG00000213996.12,2,1,1,0,8,0
ENSG00000105705.15,749,920,925,508,494,476
ENSG00000129933.20,2047,2116,2474,1417,1186,1059
ENSG00000167491.17,3714,4054,4932,4463,3183,3379
ENSG00000267234.1,0,0,0,0,1,0
ENSG00000207821.1,6,6,1,7,0,0
ENSG00000178093.13,11,27,12,7,9,4
ENSG00000186010.18,22,38,52,30,13,26
ENSG00000258674.5,1,3,7,3,0,0
ENSG00000250067.11,36,18,31,18,19,29
ENSG00000160161.9,5,5,10,170,43,202
ENSG00000105717.13,2,2,5,87,40,49
ENSG00000267178.3,0,0,0,2,0,0
ENSG00000259242.2,0,0,0,0,0,1
ENSG00000064547.13,31,41,26,630,315,467
ENSG00000089639.10,42,86,68,1339,717,741
ENSG00000105726.16,1539,1680,1944,1537,908,903
ENSG00000181896.11,438,671,471,290,366,309
ENSG00000271283.1,0,0,1,0,0,3
ENSG00000270402.1,0,0,0,0,0,0
ENSG00000105708.8,268,353,295,46,57,61
ENSG00000275540.1,0,0,0,0,0,0
ENSG00000271499.1,0,0,0,0,0,0
ENSG00000266904.5,58,49,63,20,11,15
ENSG00000267581.1,0,3,6,1,4,1
ENSG00000267693.1,0,1,0,0,0,0
ENSG00000267419.2,13,29,13,5,6,11
ENSG00000081665.13,976,916,1121,641,795,676
ENSG00000267481.1,100,107,109,32,66,38
ENSG00000270325.1,0,0,0,0,0,0
ENSG00000256771.3,433,582,575,250,354,324
ENSG00000270270.1,0,0,0,0,0,1
ENSG00000267565.1,0,0,0,0,0,0
ENSG00000184635.14,1073,891,1404,799,1197,854
ENSG00000267268.1,6,2,2,5,2,1
ENSG00000273791.1,0,0,0,0,0,0
ENSG00000274800.1,0,0,0,0,0,0
ENSG00000197124.11,333,316,351,190,235,137
ENSG00000268070.1,0,0,0,0,0,0
ENSG00000274033.1,0,0,0,0,0,0
ENSG00000269154.1,0,0,0,0,0,0
ENSG00000213988.10,1425,1276,1295,513,754,554
ENSG00000240673.1,1,0,0,0,0,0
ENSG00000274612.1,0,0,0,0,0,0
ENSG00000224864.4,0,0,0,0,0,0
ENSG00000267383.6,153,207,177,56,66,71
ENSG00000267220.1,0,0,0,0,0,0
ENSG00000270716.1,3,2,3,3,0,1
ENSG00000256229.7,801,1502,1074,4814,7484,5092
ENSG00000267641.1,2,1,1,0,0,0
ENSG00000267771.1,0,4,2,0,1,0
ENSG00000279039.1,8,17,16,2,6,2
ENSG00000280079.1,197,196,178,40,57,79
ENSG00000271524.1,0,0,0,2,0,0
ENSG00000268620.1,0,0,0,0,0,0
ENSG00000213985.4,8,24,18,13,22,42
ENSG00000269055.1,0,0,0,0,0,0
ENSG00000269274.1,0,0,0,0,0,0
ENSG00000271638.1,0,0,0,0,1,0
ENSG00000276294.1,0,0,0,0,0,0
ENSG00000231205.11,513,621,606,350,410,433
ENSG00000271704.1,0,0,0,0,0,0
ENSG00000268461.2,0,0,0,0,0,0
ENSG00000238517.1,4,0,1,2,0,1
ENSG00000268174.1,0,0,0,0,0,0
ENSG00000269043.1,0,0,0,0,0,0
ENSG00000268335.1,0,0,0,0,0,0
ENSG00000237440.8,394,516,447,160,313,230
ENSG00000269110.1,2,1,1,1,0,0
ENSG00000268272.1,0,1,0,0,0,0
ENSG00000268560.1,0,0,0,0,0,0
ENSG00000188171.15,589,730,763,453,646,574
ENSG00000280171.1,3,5,3,9,0,0
ENSG00000269779.1,3,1,0,2,0,0
ENSG00000268416.1,19,27,39,3,6,2
ENSG00000269885.1,0,0,0,0,0,0
ENSG00000160229.11,164,208,273,105,158,126
ENSG00000269040.1,0,0,0,0,0,0
ENSG00000269373.1,0,0,0,0,0,0
ENSG00000105750.14,308,490,433,105,356,211
ENSG00000279404.1,0,1,0,0,0,0
ENSG00000269012.2,0,0,1,2,0,0
ENSG00000268326.1,0,0,0,0,0,0
ENSG00000118620.12,603,580,717,341,394,423
ENSG00000271598.1,0,0,0,0,0,0
ENSG00000268598.1,0,3,3,0,0,2
ENSG00000160352.15,938,2322,2189,503,1241,1177
ENSG00000201035.1,0,0,0,0,0,0
ENSG00000268357.1,25,134,110,25,42,28
ENSG00000196705.8,1590,1370,1907,909,947,940
ENSG00000240522.1,0,0,0,0,0,0
ENSG00000268995.1,0,0,0,0,0,0
ENSG00000268892.1,0,0,0,0,0,0
ENSG00000269839.1,0,0,0,0,0,0
ENSG00000242291.1,0,1,0,0,2,0
ENSG00000268747.1,7,0,14,0,1,0
ENSG00000268521.1,36,33,60,12,17,7
ENSG00000182141.10,693,831,760,431,576,546
ENSG00000268322.1,0,0,0,0,0,0
ENSG00000172687.13,877,944,866,254,371,324
ENSG00000268731.1,0,1,1,3,1,0
ENSG00000213976.4,89,141,146,69,81,82
ENSG00000196268.11,686,631,814,344,501,342
ENSG00000269237.1,0,0,0,0,0,0
ENSG00000268119.5,367,333,458,135,225,245
ENSG00000268658.5,43,62,55,12,14,32
ENSG00000197013.9,387,596,540,362,460,428
ENSG00000268705.1,0,0,0,0,0,0
ENSG00000268081.1,45,29,32,33,29,0
ENSG00000268555.1,2,0,0,3,0,1
ENSG00000268240.1,0,0,4,3,0,0
ENSG00000274503.1,0,0,0,0,0,0
ENSG00000271182.1,2,3,0,0,1,3
ENSG00000268278.1,1,1,2,2,0,5
ENSG00000268433.1,0,0,0,0,0,0
ENSG00000268535.1,0,0,0,0,0,0
ENSG00000268117.1,13,9,9,4,29,7
ENSG00000197020.10,1346,1534,1427,1348,1910,1534
ENSG00000269845.1,0,3,0,2,6,2
ENSG00000268184.1,0,0,0,0,2,3
ENSG00000269136.1,0,0,0,0,0,0
ENSG00000198521.11,1341,1814,1738,936,1075,1044
ENSG00000268438.1,0,0,0,0,0,0
ENSG00000160321.14,752,578,714,72,48,84
ENSG00000269615.1,0,0,0,0,0,0
ENSG00000279377.1,225,184,223,19,4,19
ENSG00000271095.1,0,0,0,0,0,0
ENSG00000269504.1,0,6,1,0,0,1
ENSG00000269199.1,0,0,0,1,0,0
ENSG00000197134.11,683,899,902,422,829,754
ENSG00000269742.1,0,0,0,0,0,0
ENSG00000269505.2,0,0,0,0,0,0
ENSG00000268116.1,2,0,0,0,0,0
ENSG00000268140.1,2,8,10,1,2,6
ENSG00000269575.1,0,1,1,0,0,0
ENSG00000269345.1,15,1,7,0,0,0
ENSG00000196109.6,367,69,218,5,0,1
ENSG00000268079.1,0,0,0,0,0,0
ENSG00000282732.1,4,5,13,0,0,0
ENSG00000267872.1,0,0,0,0,0,0
ENSG00000268597.1,0,0,0,0,0,0
ENSG00000196350.8,219,248,236,28,4,10
ENSG00000270191.1,0,0,0,0,2,0
ENSG00000268685.1,0,0,0,0,0,0
ENSG00000236312.3,42,72,33,19,35,57
ENSG00000197360.9,177,65,136,5,27,16
ENSG00000269796.1,0,0,0,0,0,0
ENSG00000268830.1,0,0,0,0,0,0
ENSG00000270947.1,0,0,0,0,0,0
ENSG00000268717.1,0,0,0,0,0,0
ENSG00000269138.1,10,5,9,0,0,0
ENSG00000270317.1,6,0,1,0,0,0
ENSG00000260599.1,14,1,15,0,0,0
ENSG00000269364.1,2,0,1,0,0,0
ENSG00000207397.1,0,0,0,0,0,0
ENSG00000271149.1,0,0,0,0,0,0
ENSG00000269332.5,0,1,0,0,0,1
ENSG00000240713.3,0,0,0,0,0,0
ENSG00000268823.2,0,0,0,0,0,0
ENSG00000269025.2,0,0,0,0,0,0
ENSG00000269316.1,0,0,0,0,0,0
ENSG00000268038.1,0,0,0,0,0,0
ENSG00000268589.1,0,0,0,0,0,0
ENSG00000229676.2,355,328,341,158,188,48
ENSG00000268981.5,2,10,5,0,0,0
ENSG00000198153.8,20,28,12,14,6,1
ENSG00000241282.1,18,26,16,13,20,16
ENSG00000270475.1,0,0,5,0,0,0
ENSG00000268789.1,1,7,4,0,0,0
ENSG00000213973.8,287,307,271,20,34,4
ENSG00000279966.2,0,0,0,0,0,0
ENSG00000270518.2,0,0,0,0,0,0
ENSG00000269509.1,0,0,0,0,0,0
ENSG00000268696.1,262,304,193,8,0,14
ENSG00000271655.1,0,0,0,0,0,0
ENSG00000268541.1,6,9,12,0,0,0
ENSG00000268296.1,0,0,0,0,0,0
ENSG00000269458.1,0,0,0,0,0,0
ENSG00000269067.1,217,176,102,9,3,7
ENSG00000271661.1,0,0,0,0,0,0
ENSG00000261558.1,1,0,2,0,0,0
ENSG00000261615.6,12,9,17,2,5,4
ENSG00000269543.5,3,12,9,0,6,0
ENSG00000267886.1,174,265,233,132,166,172
ENSG00000183850.13,224,312,301,151,229,115
ENSG00000270479.1,0,0,0,0,0,0
ENSG00000268105.1,10,6,24,8,19,8
ENSG00000267920.1,1,2,0,0,2,1
ENSG00000269471.1,0,0,0,0,0,0
ENSG00000196081.9,233,318,312,271,486,369
ENSG00000283201.1,0,0,0,0,0,0
ENSG00000268469.1,0,0,0,1,0,0
ENSG00000269837.1,337,338,613,410,329,267
ENSG00000269107.1,0,0,0,0,0,0
ENSG00000284428.1,323,402,891,744,568,594
ENSG00000268794.1,0,0,0,0,0,0
ENSG00000268148.1,0,0,0,0,0,0
ENSG00000167232.13,3941,5582,5659,5835,7522,7266
ENSG00000267934.1,1,0,0,0,2,0
ENSG00000269431.1,0,0,0,0,0,0
ENSG00000268992.1,0,0,0,0,0,0
ENSG00000269416.5,31,33,26,1,12,7
ENSG00000268908.1,0,0,0,0,0,0
ENSG00000275201.1,0,0,0,0,0,0
ENSG00000268100.1,0,0,0,0,3,3
ENSG00000197372.9,379,534,453,411,637,688
ENSG00000268455.1,0,0,1,0,1,0
ENSG00000240231.1,76,94,66,50,66,66
ENSG00000269320.1,0,0,0,0,0,0
ENSG00000196172.9,506,551,490,287,507,433
ENSG00000233836.7,743,901,803,273,469,358
ENSG00000269662.1,0,0,0,0,0,0
ENSG00000267924.1,0,0,0,0,0,0
ENSG00000225178.5,1017,1751,1154,133,536,836
ENSG00000277493.1,10,26,10,1,8,0
ENSG00000213967.10,432,492,501,191,372,243
ENSG00000269289.5,8,4,0,3,4,25
ENSG00000269397.1,63,73,69,32,47,27
ENSG00000269421.1,20,28,14,10,8,11
ENSG00000201966.1,0,0,0,0,0,0
ENSG00000213096.10,1221,1451,1324,1631,2236,2067
ENSG00000268362.5,68,79,94,92,155,93
ENSG00000279425.1,25,34,52,57,60,65
ENSG00000268058.1,0,0,0,0,0,0
ENSG00000276030.1,2,2,6,2,4,2
ENSG00000268442.1,0,0,0,0,0,0
ENSG00000267696.6,0,0,0,0,0,0
ENSG00000279882.1,0,0,0,0,0,0
ENSG00000261824.6,108,12,84,59,80,73
ENSG00000261770.1,14,0,8,4,11,8
ENSG00000267575.6,31,13,50,22,16,49
ENSG00000272635.1,0,0,0,0,0,0
ENSG00000281468.1,5,0,9,7,0,3
ENSG00000267264.1,3,1,1,8,0,2
ENSG00000267323.1,0,0,0,0,0,0
ENSG00000266977.1,0,0,0,0,0,0
ENSG00000267389.2,0,0,0,0,0,0
ENSG00000267623.3,0,1,0,0,0,0
ENSG00000267768.1,0,0,0,0,0,0
ENSG00000267630.1,0,0,0,0,0,0
ENSG00000266906.1,0,0,0,0,0,0
ENSG00000267509.5,0,0,0,0,1,0
ENSG00000266928.1,0,0,0,0,0,0
ENSG00000267320.5,0,0,0,0,0,0
ENSG00000267238.1,0,0,0,0,0,0
ENSG00000260725.1,0,0,0,0,0,0
ENSG00000283403.1,1,4,3,10,0,9
ENSG00000267243.6,3,0,0,0,1,0
ENSG00000266893.1,0,2,3,0,2,0
ENSG00000267423.1,0,0,0,0,0,0
ENSG00000267537.1,4,2,5,0,2,1
ENSG00000266976.1,0,0,0,1,0,6
ENSG00000283269.1,4,6,11,0,1,5
ENSG00000267799.1,0,0,0,0,0,0
ENSG00000267617.1,0,0,0,3,0,0
ENSG00000267528.1,0,0,0,0,0,0
ENSG00000267683.1,0,0,0,0,0,0
ENSG00000267027.1,0,0,0,0,0,0
ENSG00000267240.1,0,0,0,0,0,0
ENSG00000267339.5,0,0,1,0,0,0
ENSG00000252272.1,0,0,0,0,0,0
ENSG00000267014.5,0,0,0,0,2,0
ENSG00000169021.5,2355,2755,2366,1054,982,1036
ENSG00000267498.1,4,7,7,0,1,0
ENSG00000276251.1,0,0,0,0,0,0
ENSG00000276631.1,0,0,0,0,0,0
ENSG00000241604.3,0,0,0,0,0,0
ENSG00000264515.5,1,0,0,0,0,0
ENSG00000267574.1,0,0,0,0,0,0
ENSG00000266248.1,0,0,0,0,0,0
ENSG00000279387.1,0,0,0,0,0,0
ENSG00000187135.7,0,0,0,0,0,0
ENSG00000105171.9,597,899,739,407,402,381
ENSG00000166289.5,746,841,782,178,33,117
ENSG00000131943.17,820,781,764,398,439,450
ENSG00000105173.13,5485,9895,6526,16903,27462,30058
ENSG00000267433.1,0,0,0,0,0,0
ENSG00000278895.1,0,0,0,0,0,0
ENSG00000267258.1,0,0,0,0,0,0
ENSG00000105176.17,2006,2453,2132,1794,1921,1819
ENSG00000242100.2,132,216,98,60,131,89
ENSG00000267006.1,0,0,0,0,0,0
ENSG00000267692.1,1,1,2,1,2,1
ENSG00000266910.1,8,11,5,3,7,6
ENSG00000267223.1,0,0,0,0,0,0
ENSG00000198597.8,0,0,0,0,0,0
ENSG00000280061.1,0,0,0,0,0,0
ENSG00000267760.1,0,0,0,0,0,0
ENSG00000267081.1,0,1,0,0,0,0
